Instance,Terminal,Layer,X location,Y location,Voltage
_220_,VGND,li1,82.1100,21.7600,0.000025
_219_,VGND,li1,79.8100,21.7600,0.000025
_218_,VGND,li1,80.5000,21.7600,0.000025
_217_,VGND,li1,74.0600,10.8800,0.000002
_216_,VGND,li1,74.0600,16.3200,0.000086
_215_,VGND,li1,68.7700,16.3200,0.000082
_214_,VGND,li1,76.5900,48.9600,0.000037
_213_,VGND,li1,78.4300,48.9600,0.000037
_212_,VGND,li1,28.2900,21.7600,0.000006
_211_,VGND,li1,24.6100,16.3200,0.000024
_210_,VGND,li1,26.9100,16.3200,0.000028
_209_,VGND,li1,24.6100,16.3200,0.000024
_208_,VGND,li1,14.9500,16.3200,0.000025
_207_,VGND,li1,16.5600,16.3200,0.000025
_206_,VGND,li1,20.0100,21.7600,0.000004
_205_,VGND,li1,10.8100,21.7600,0.000004
_204_,VGND,li1,12.6500,27.2000,0.000058
_203_,VGND,li1,14.0300,32.6400,0.000015
_202_,VGND,li1,17.2500,32.6400,0.000014
_201_,VGND,li1,20.4700,32.6400,0.000013
_200_,VGND,li1,26.6800,38.0800,0.000029
_199_,VGND,li1,19.5500,38.0800,0.000031
_198_,VGND,li1,11.2700,43.5200,0.000010
_197_,VGND,li1,21.8500,43.5200,0.000010
_196_,VGND,li1,17.7100,43.5200,0.000010
_195_,VGND,li1,20.0100,43.5200,0.000010
_194_,VGND,li1,16.7900,38.0800,0.000032
_193_,VGND,li1,28.0600,48.9600,0.000014
_192_,VGND,li1,33.5800,54.4000,0.000088
_191_,VGND,li1,28.7500,43.5200,0.000015
_190_,VGND,li1,21.8500,43.5200,0.000010
_189_,VGND,li1,27.6000,76.1600,0.000071
_188_,VGND,li1,35.6500,48.9600,0.000021
_187_,VGND,li1,30.5900,38.0800,0.000042
_186_,VGND,li1,27.3700,32.6400,0.000013
_185_,VGND,li1,58.8800,48.9600,0.000035
_184_,VGND,li1,43.4700,48.9600,0.000027
_183_,VGND,li1,39.3300,48.9600,0.000024
_182_,VGND,li1,23.6900,43.5200,0.000010
_181_,VGND,li1,23.0000,32.6400,0.000012
_180_,VGND,li1,24.1500,21.7600,0.000004
_179_,VGND,li1,38.8700,54.4000,0.000118
_178_,VGND,li1,70.6100,54.4000,0.000184
_177_,VGND,li1,77.5100,48.9600,0.000037
_176_,VGND,li1,18.1700,43.5200,0.000010
_175_,VGND,li1,38.4100,48.9600,0.000023
